Date,SK리츠,롯데리츠,삼성FN리츠,한화리츠,신한서부티앤디리츠,스타리츠,디앤디플랫폼리츠
2018-12-26,,,,,,-0.16181960268392,
2018-12-27,,,,,,2.5641110807814003,
2018-12-28,,,,,,1.29869145330321,
2019-01-02,,,,,,0.64102447663594,
2019-01-03,,,,,,0.31848159204699,
2019-01-04,,,,,,0.0,
2019-01-07,,,,,,1.1111035946694598,
2019-01-08,,,,,,0.15699092168695,
2019-01-09,,,,,,-2.82132196089316,
2019-01-10,,,,,,2.25807135701174,
2019-01-11,,,,,,0.3154532398425,
2019-01-14,,,,,,0.31446839030579,
2019-01-15,,,,,,-0.47022743316935,
2019-01-16,,,,,,0.15748538599591,
2019-01-17,,,,,,-0.62893678061158,
2019-01-18,,,,,,-0.7911360281787599,
2019-01-21,,,,,,-2.55182947155508,
2019-01-22,,,,,,0.32732049834696003,
2019-01-23,,,,,,0.16314479377803,
2019-01-24,,,,,,0.65145718723995,
2019-01-25,,,,,,-0.16181750914309,
2019-01-28,,,,,,0.16207978261013,
2019-01-29,,,,,,0.48544519109572004,
2019-01-30,,,,,,-0.6441357740993,
2019-01-31,,,,,,0.0,
2019-02-01,,,,,,0.81037686837788,
2019-02-07,,,,,,-1.60772510440255,
2019-02-08,,,,,,-0.32679312466143,
2019-02-11,,,,,,0.0,
2019-02-12,,,,,,0.65575142467082,
2019-02-13,,,,,,-0.32575074599985,
2019-02-14,,,,,,0.65361588235921,
2019-02-15,,,,,,0.16232079133997002,
2019-02-18,,,,,,0.0,
2019-02-19,,,,,,0.81037686837788,
2019-02-20,,,,,,0.16077688393303,
2019-02-21,,,,,,-0.64204611737267,
2019-02-22,,,,,,0.16154142231894,
2019-02-25,,,,,,-0.16128088688034,
2019-02-26,,,,,,0.48463891591825004,
2019-02-27,,,,,,-0.48230149518055004,
2019-02-28,,,,,,-0.32311946704148,
2019-03-04,,,,,,0.97245665098799,
2019-03-05,,,,,,0.32103033614049997,
2019-03-06,,,,,,-0.95999457968708,
2019-03-07,,,,,,-0.16156339576109,
2019-03-08,,,,,,0.0,
2019-03-11,,,,,,-0.32361300928552,
2019-03-12,,,,,,0.64934204657562,
2019-03-13,,,,,,-4.83870448778418,
2019-03-14,,,,,,-3.89830735102141,
2019-03-15,,,,,,0.5291015444929,
2019-03-18,,,,,,3.85964588533676,
2019-03-19,,,,,,3.0405311226097997,
2019-03-20,,,,,,4.7541179289710005,
2019-03-21,,,,,,-3.2863981343511997,
2019-03-22,,,,,,4.85437121128808,
2019-03-25,,,,,,-4.16666083609306,
2019-03-26,,,,,,2.41545622140741,
2019-03-27,,,,,,-2.3584879768397,
2019-03-28,,,,,,2.41545622140741,
2019-03-29,,,,,,-2.9874318861523497,
2019-04-01,,,,,,1.6207537367557399,
2019-04-02,,,,,,1.27591473577755,
2019-04-03,,,,,,-4.72440450146739,
2019-04-04,,,,,,1.4876061671204,
2019-04-05,,,,,,-0.97720793323982,
2019-04-08,,,,,,0.32894305121227,
2019-04-09,,,,,,-0.6557291270264001,
2019-04-10,,,,,,3.96040374343713,
2019-04-11,,,,,,-1.2698532413167298,
2019-04-12,,,,,,0.96463214697968,
2019-04-15,,,,,,-0.95541589808935,
2019-04-16,,,,,,-0.32153918955679,
2019-04-17,,,,,,-0.80645562307585,
2019-04-18,,,,,,-0.48781322113162,
2019-04-19,,,,,,-0.49018227873306996,
2019-04-22,,,,,,-1.31362647937457,
2019-04-23,,,,,,0.0,
2019-04-24,,,,,,0.166387154453,
2019-04-25,,,,,,0.49833983374010005,
2019-04-26,,,,,,-0.16529457010672,
2019-04-29,,,,,,0.0,
2019-04-30,,,,,,0.0,
2019-05-02,,,,,,0.8278187079882,
2019-05-03,,,,,,0.0,
2019-05-07,,,,,,-0.16420889348577,
2019-05-08,,,,,,0.49342949081239,
2019-05-09,,,,,,-1.80032581416067,
2019-05-10,,,,,,0.0,
2019-05-13,,,,,,0.16666446270998,
2019-05-14,,,,,,0.0,
2019-05-15,,,,,,0.831943316115,
2019-05-16,,,,,,0.16501432877413,
